,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
ABCC6,1.0,9913.0,0.00030529240450714087,-3.5152840005544999,5223.0,0.264027904155,0.264027904155
ABCC8,1.0,9913.0,0.0011053221158251474,-2.956511140314249,1329.0,0.0671822869275,0.0671822869275
ABCC9,1.0,9913.0,0.0001774013376448454,-3.7510431098166661,7601.0,0.38423819634,0.38423819634
ABCD1,1.0,9913.0,0.00012205430702237465,-3.913446890699499,9337.0,0.471994742695,0.471994742695
ABCD2,1.0,9913.0,0.00010565215386029021,-3.9761216448482606,10031.0,0.507077140835,0.507077140835
ABCD3,1.0,9913.0,0.00080946194302911241,-3.0918035648488162,2178.0,0.110100090992,0.110100090992
ABCD4,1.0,9913.0,5.4659239553579663e-05,-4.2623364147213216,12783.0,0.646193509251,0.646193509251
ABCE1,1.0,9913.0,0.0011621423145045989,-2.9347406855261355,1219.0,0.0616216762714,0.0616216762714
ABCF1,1.0,9913.0,0.00061198215081410465,-3.2132612443838262,3093.0,0.15635426145,0.15635426145
ABCF2,1.0,9913.0,0.00039982873881738978,-3.3981259929561696,4283.0,0.216509958548,0.216509958548
ABCF3,1.0,9913.0,0.00025274276049871687,-3.5973212753828072,6025.0,0.304569810939,0.304569810939
ABCG1,1.0,9913.0,0.00071198321957462163,-3.1475302419418303,2620.0,0.132443635628,0.132443635628
ABCG2,1.0,9913.0,0.00039785428598466792,-3.4002759590319211,4296.0,0.217167121626,0.217167121626
ABCG4,1.0,9913.0,0.00013090797348586089,-3.8830339001608598,9005.0,0.455211808715,0.455211808715
ABCG5,1.0,9913.0,0.00070281860466269201,-3.1531567505981992,2661.0,0.134516226873,0.134516226873
ABCG8,1.0,9913.0,0.00063423187048712484,-3.1977519382330475,2987.0,0.150995854818,0.150995854818
ABHD1,1.0,9913.0,2.6731540138441747e-05,-4.5729760186337485,15040.0,0.760287129714,0.760287129714
ABHD10,1.0,9913.0,0.00014846942033999857,-3.8283629870550331,8374.0,0.423314123951,0.423314123951
ABHD11,1.0,9913.0,3.2816303445230442e-05,-4.483910341130394,14505.0,0.733242341523,0.733242341523
ABHD12,1.0,9913.0,4.5180864790268053e-05,-4.3450454606656104,13484.0,0.681629764432,0.681629764432
ABHD12B,1.0,9913.0,1.3554507507990371e-05,-4.8679162575337216,16499.0,0.834041047417,0.834041047417
ABHD13,1.0,9913.0,5.1902085728350382e-05,-4.2848151893170048,12979.0,0.65610150642,0.65610150642
ABHD14A,1.0,9913.0,0.00028858246161008979,-3.5397300663728375,5420.0,0.27398645233,0.27398645233
ABHD14A-ACY1,1.0,9913.0,2.1117798315542209e-06,-5.6753513621445473,18774.0,0.949044585987,0.949044585987
ABHD14B,1.0,9913.0,7.2509461229328716e-05,-4.1396053218206781,11647.0,0.588767566475,0.588767566475
ABHD15,1.0,9913.0,2.3714176800501987e-05,-4.6249919465847276,15316.0,0.77423920736,0.77423920736
ABHD16A,1.0,9913.0,5.4921476359807806e-05,-4.2602577968850284,12762.0,0.645131938126,0.645131938126
ABHD16B,1.0,9913.0,1.075189623512852e-05,-4.9685149355782476,16997.0,0.859215448387,0.859215448387
ABHD17A,1.0,9913.0,0.00018028314986162061,-3.74404486265137,7523.0,0.380295217875,0.380295217875
ABHD17B,1.0,9913.0,4.6728537350173367e-05,-4.3304178126133941,13368.0,0.67576584774,0.67576584774
ABHD17C,1.0,9913.0,9.0006505296505421e-05,-4.0457261004242797,10749.0,0.543372763118,0.543372763118
ABHD18,1.0,9913.0,6.1658572563543044e-05,-4.2100065336956654,12320.0,0.622788393489,0.622788393489
ABHD2,1.0,9913.0,6.6182212662936087e-05,-4.1792587172118312,12031.0,0.608179152765,0.608179152765
ABHD3,1.0,9913.0,9.5323717385395183e-05,-4.0207990296020792,10507.0,0.531139419674,0.531139419674
ABHD4,1.0,9913.0,8.7035916850658731e-05,-4.0603014913915585,10898.0,0.550904863007,0.550904863007
ABHD5,1.0,9913.0,0.00011693286089413191,-3.9320634246848902,9563.0,0.483419270043,0.483419270043
ABHD6,1.0,9913.0,2.5464301330780907e-05,-4.5940682351504423,15161.0,0.766403801436,0.766403801436
ABHD8,1.0,9913.0,1.5593951477751488e-05,-4.8070438214669897,16244.0,0.821150540896,0.821150540896
ABI1,1.0,9913.0,0.00052211834102016319,-3.2822310505856009,3516.0,0.177737336973,0.177737336973
ABI2,1.0,9913.0,0.00029204417534865306,-3.5345514510889493,5370.0,0.271458902032,0.271458902032
ABI3,1.0,9913.0,5.8630010895674932e-05,-4.231880025106844,12517.0,0.632746941664,0.632746941664
ABI3BP,1.0,9913.0,4.8317830913403063e-05,-4.3158925703199573,13255.0,0.670053584066,0.670053584066
ABL1,1.0,9913.0,0.0010719698280372233,-2.9698174382452525,1398.0,0.0706703063391,0.0706703063391
ABL2,1.0,9913.0,0.00032679184243614476,-3.4857287931102041,4957.0,0.250581336569,0.250581336569
ABLIM1,1.0,9913.0,0.0007497544230286317,-3.1250809635260719,2439.0,0.123293903549,0.123293903549
ABLIM2,1.0,9913.0,3.3266735117539157e-05,-4.4779898198108796,14464.0,0.731169750278,0.731169750278
ABLIM3,1.0,9913.0,6.7920787594896744e-05,-4.1679972867491673,11898.0,0.601455868972,0.601455868972
ABO,1.0,9913.0,6.7391063047662755e-06,-5.1713976928775542,17789.0,0.899251845112,0.899251845112
ABR,1.0,9913.0,0.00017140046380735758,-3.7659880072161838,7755.0,0.392023051259,0.392023051259
ABRA,1.0,9913.0,1.2677725323916176e-05,-4.8969586619030379,16645.0,0.841421494288,0.841421494288
ABRACL,1.0,9913.0,2.717158441028081e-05,-4.5658850365699779,14999.0,0.758214538469,0.758214538469
ABRAXAS1,1.0,9913.0,3.9086169684573512e-05,-4.4079768869061775,13951.0,0.705237084218,0.705237084218
ABRAXAS2,1.0,9913.0,0.00040460380093319576,-3.3929700416923536,4239.0,0.214285714286,0.214285714286
ABT1,1.0,9913.0,0.00011008830856467961,-3.9582588008779629,9871.0,0.498988979881,0.498988979881
ABTB1,1.0,9913.0,4.5845454074937866e-05,-4.3387037214563016,13432.0,0.679001112122,0.679001112122
ABTB2,1.0,9913.0,2.2248008934315918e-05,-4.6527088497406552,15490.0,0.783035082398,0.783035082398
AC002310.5,1.0,9913.0,2.78471478932827e-05,-4.555219278681939,14932.0,0.75482762107,0.75482762107
AC002996.1,1.0,9913.0,8.6244916086064275e-06,-5.0642664960325776,17456.0,0.882418360125,0.882418360125
AC003002.1,1.0,9913.0,2.0868444825799896e-06,-5.6805099145540643,18781.0,0.949398443029,0.949398443029
AC003688.1,1.0,9913.0,1.7438453201030941e-05,-4.7584920398191048,16036.0,0.810635931655,0.810635931655
AC004080.3,1.0,9913.0,4.2715625600604617e-06,-5.369413228704019,18207.0,0.920382165605,0.920382165605
AC004223.3,1.0,9913.0,2.2181948430584705e-06,-5.6540003087059727,18737.0,0.947174198767,0.947174198767
AC004691.2,1.0,9913.0,3.6535249959314838e-05,-4.4372879170424593,14156.0,0.715600040441,0.715600040441
AC004754.1,1.0,9913.0,3.4732356465083929e-07,-6.4592657503758204,19616.0,0.99160853301,0.99160853301
AC004832.3,1.0,9913.0,6.9436788957452896e-07,-6.1584103709292526,19343.0,0.977808108381,0.977808108381
AC004997.1,1.0,9913.0,1.3764879985971486e-06,-5.8612275708058892,19031.0,0.96203619452,0.96203619452
AC005324.3,1.0,9913.0,3.0047134920960184e-06,-5.522196932890477,18485.0,0.934435345263,0.934435345263
AC005324.4,1.0,9913.0,2.3230600905365176e-05,-4.6339395561701062,15373.0,0.7771206147,0.7771206147
AC005520.1,1.0,9913.0,1.868776442818978e-05,-4.7284426491065483,15884.0,0.802952178748,0.802952178748
AC005670.2,1.0,9913.0,1.1769600780512641e-05,-4.929238267977369,16783.0,0.848397533111,0.848397533111
AC005833.1,1.0,9913.0,6.7034965333950792e-05,-4.1736986108722753,11958.0,0.60448892933,0.60448892933
AC005837.2,1.0,9913.0,1.2828821703966915e-06,-5.8918132306839146,19071.0,0.964058234759,0.964058234759
AC006486.1,1.0,9913.0,0.0001144613608357,-3.9413410950524592,9682.0,0.489434839753,0.489434839753
AC006538.2,1.0,9913.0,3.4701180214418541e-05,-4.4596557542611999,14328.0,0.724294813467,0.724294813467
AC007192.1,1.0,9913.0,9.1554417458433176e-05,-4.0383206963482161,10681.0,0.539935294712,0.539935294712
AC008575.1,1.0,9913.0,1.9296931461610339e-06,-5.7145117456679468,18832.0,0.951976544333,0.951976544333
AC008764.1,1.0,9913.0,1.0719973591704793e-06,-5.9698062845118134,19150.0,0.96805176423,0.96805176423
AC008770.3,1.0,9913.0,1.712316219136742e-06,-5.7664160296445086,18920.0,0.956425032858,0.956425032858
AC008982.1,1.0,9913.0,1.1042827774913504e-05,-4.9569197010826045,16931.0,0.855879081994,0.855879081994
AC010132.3,1.0,9913.0,4.502993569105579e-05,-4.3464986732689024,13495.0,0.682185825498,0.682185825498
AC010422.3,1.0,9913.0,1.4278413431223421e-06,-5.8453200472058668,19007.0,0.960822970377,0.960822970377
AC010422.6,1.0,9913.0,7.6792309991700372e-06,-5.1146822681896538,17626.0,0.891012031139,0.891012031139
AC010542.3,1.0,9913.0,2.5787467832465725e-06,-5.5885913007615491,18636.0,0.942068547164,0.942068547164
AC011448.1,1.0,9913.0,9.2437053028592309e-07,-6.0341539086475136,19229.0,0.972045293701,0.972045293701
AC011455.3,1.0,9913.0,4.7456124978981504e-06,-5.3237077269057043,18113.0,0.915630371044,0.915630371044
AC011462.1,1.0,9913.0,4.4397488170875404e-06,-5.3526415998039907,18172.0,0.918612880396,0.918612880396
AC011473.4,1.0,9913.0,2.8364343547955456e-05,-4.5472272631057873,14888.0,0.752603376807,0.752603376807
AC011479.1,1.0,9913.0,5.0236553230515395e-07,-6.2989801655351627,19483.0,0.984885249216,0.984885249216
AC011604.2,1.0,9913.0,4.3874320359463441e-06,-5.3577895979659109,18186.0,0.91932059448,0.91932059448
AC012184.2,1.0,9913.0,1.7853081033618153e-05,-4.7482868237853104,15983.0,0.807956728339,0.807956728339
AC012254.2,1.0,9913.0,3.3090884929074954e-06,-5.4802916186160529,18419.0,0.93109897887,0.93109897887
AC012309.1,1.0,9913.0,1.4221399227771977e-06,-5.8470576717493614,19010.0,0.960974623395,0.960974623395
AC013269.1,1.0,9913.0,6.8745834606214333e-06,-5.1627536111317349,17761.5,0.897861692448,0.897861692448
AC018523.2,1.0,9913.0,6.9165029084356945e-05,-4.1601134361011409,11826.0,0.597816196542,0.597816196542
AC018755.2,1.0,9913.0,7.4674659002428067e-06,-5.1268267519002917,17664.0,0.892932969366,0.892932969366
AC020909.1,1.0,9913.0,1.8652813255725624e-06,-5.7292556577267471,18856.0,0.953189768476,0.953189768476
AC020915.1,1.0,9913.0,1.7142541800357819e-06,-5.7659247828780398,18919.0,0.956374481852,0.956374481852
AC022335.1,1.0,9913.0,3.5939856319555717e-07,-6.4444236634471022,19596.0,0.990597512891,0.990597512891
AC022826.2,1.0,9913.0,5.2633777026757655e-06,-5.2787354636703236,18017.0,0.910777474472,0.910777474472
AC023055.1,1.0,9913.0,8.6367021065586763e-06,-5.0636520596437613,17449.0,0.882064503084,0.882064503084
AC023509.3,1.0,9913.0,7.3185946502738318e-06,-5.1355723061311132,17690.0,0.894247295521,0.894247295521
AC026464.1,1.0,9913.0,2.146222690490664e-06,-5.6683252179555073,18763.0,0.948488524922,0.948488524922
AC026464.3,1.0,9913.0,1.8833193905264268e-06,-5.7250760221072241,18851.0,0.952937013447,0.952937013447
AC026464.4,1.0,9913.0,1.1568943892636899e-05,-4.9367062851739751,16825.0,0.850520675361,0.850520675361
AC026786.1,1.0,9913.0,1.3716446909209904e-06,-5.8627583731457626,19033.0,0.962137296532,0.962137296532
AC034102.2,1.0,9913.0,2.3797034713905494e-06,-5.6234771558686951,18703.0,0.945455464564,0.945455464564
AC037459.1,1.0,9913.0,5.3745422667649154e-06,-5.2696585173627106,17996.0,0.909715903346,0.909715903346
AC040162.1,1.0,9913.0,5.1237678578567295e-06,-5.2904105550272114,18044.0,0.912142351633,0.912142351633
AC048338.1,1.0,9913.0,1.932265144228808e-06,-5.7139332802110712,18830.0,0.951875442321,0.951875442321
AC067968.1,1.0,9913.0,1.504203447938298e-05,-4.822693420166277,16304.0,0.824183601254,0.824183601254
AC068234.1,1.0,9913.0,0.00014114968192673646,-3.8503200961753605,8614.0,0.435446365383,0.435446365383
AC068533.4,1.0,9913.0,1.8420768112949946e-06,-5.7346922644616152,18861.0,0.953442523506,0.953442523506
AC068775.1,1.0,9913.0,4.7078552404124649e-06,-5.3271768995364646,18124.0,0.91618643211,0.91618643211
AC068775.2,1.0,9913.0,6.5832371744753713e-06,-5.181560498286256,17818.0,0.900717824285,0.900717824285
AC068896.1,1.0,9913.0,4.9155539147116499e-07,-6.3084275361129851,19494.0,0.985441310282,0.985441310282
AC073610.2,1.0,9913.0,1.4623859759004859e-05,-4.8349379864203073,16361.0,0.827065008594,0.827065008594
AC078927.1,1.0,9913.0,5.4923983016694023e-06,-5.2602379758153166,17979.0,0.908856536245,0.908856536245
AC090527.2,1.0,9913.0,1.0732472317006027e-05,-4.9693002230522998,17003.0,0.859518754423,0.859518754423
AC091167.3,1.0,9913.0,4.2108501627812355e-06,-5.3756302120670432,18219.0,0.920988777677,0.920988777677
AC092143.1,1.0,9913.0,3.6327089557828354e-06,-5.4397693954102726,18344.0,0.927307653422,0.927307653422
AC092647.5,1.0,9913.0,5.1046787687110101e-06,-5.2920315823460617,18050.0,0.912445657669,0.912445657669
AC093155.3,1.0,9913.0,6.8966465587436118e-06,-5.1613620302848737,17754.0,0.897482559903,0.897482559903
AC093525.2,1.0,9913.0,1.0366882188157529e-05,-4.9843518368676225,17098.0,0.86432109999,0.86432109999
AC099329.3,1.0,9913.0,3.1273235718053604e-06,-5.5048271816993406,18461.0,0.93322212112,0.93322212112
AC099811.2,1.0,9913.0,2.3596630697890665e-05,-4.627150004393334,15332.0,0.775048023456,0.775048023456
AC099850.2,1.0,9913.0,2.1814574890851469e-07,-6.6612532458610394,19760.0,0.998887877869,0.998887877869
AC100868.1,1.0,9913.0,5.2306536091970291e-07,-6.2814440394058213,19465.0,0.983975331109,0.983975331109
AC104831.1,1.0,9913.0,9.771924971343258e-07,-6.0100198761906904,19197.0,0.97042766151,0.97042766151
AC105001.2,1.0,9913.0,2.020053127803111e-05,-4.6946372083710441,15721.0,0.794712364776,0.794712364776
AC108488.2,1.0,9913.0,5.15389849706565e-06,-5.2878641388697796,18039.0,0.911889596603,0.911889596603
AC110275.1,1.0,9913.0,2.9045797179779653e-07,-6.5369166995448413,19698.0,0.995753715499,0.995753715499
AC113554.2,1.0,9913.0,0.00011860253287172246,-3.925906036094299,9477.0,0.47907188353,0.47907188353
AC129492.3,1.0,9913.0,2.3923008324181446e-06,-5.6211842086116333,18699.0,0.94525326054,0.94525326054
AC135050.2,1.0,9913.0,5.1434214737701573e-07,-6.2887478862889132,19473.0,0.984379739157,0.984379739157
AC135068.1,1.0,9913.0,3.6434733255170294e-06,-5.4384844056707289,18340.0,0.927105449398,0.927105449398
AC135178.2,1.0,9913.0,3.8756853631964095e-06,-5.4116514871873269,18289.0,0.924527348094,0.924527348094
AC138696.1,1.0,9913.0,1.3071453694869245e-05,-4.8836761112294678,16579.0,0.838085127894,0.838085127894
AC138811.2,1.0,9913.0,1.962969967635534e-06,-5.7070863448166724,18817.0,0.951218279244,0.951218279244
AC138894.1,1.0,9913.0,1.543474421648708e-05,-4.8115005632203482,16265.0,0.822212112021,0.822212112021
AC138969.1,1.0,9913.0,2.7258193958277013e-05,-4.564502922526958,14990.0,0.757759579416,0.757759579416
AC139530.2,1.0,9913.0,4.6166140882536768e-05,-4.3356764274516122,13409.0,0.677838438985,0.677838438985
AC245033.1,1.0,9913.0,4.8451221784734984e-06,-5.3146952669583509,18093.0,0.914619350925,0.914619350925
ACAA1,1.0,9913.0,0.0014994207854571611,-2.8240764731172368,755.0,0.0381660095036,0.0381660095036
ACAA2,1.0,9913.0,0.0013138583851832471,-2.8814514428796563,987.0,0.0498938428875,0.0498938428875
ACACA,1.0,9913.0,0.0001910346336423762,-3.7188878901541473,7265.0,0.367253058336,0.367253058336
ACACB,1.0,9913.0,0.002605531471102623,-2.5841036768078456,241.0,0.0121827924376,0.0121827924376
ACAD10,1.0,9913.0,7.8263166318024951e-05,-4.1064425856887361,11355.0,0.574006672733,0.574006672733
ACAD11,1.0,9913.0,9.6349258341493971e-05,-4.0161516240229167,10455.0,0.528510767364,0.528510767364
ACAD8,1.0,9913.0,0.00019402436776033697,-3.7121437230632255,7202.0,0.36406834496,0.36406834496
ACAD9,1.0,9913.0,0.00018789986493983338,-3.7260735320650209,7352.0,0.371650995855,0.371650995855
ACADL,1.0,9913.0,0.0026096307345178631,-2.5834209414383369,240.0,0.0121322414316,0.0121322414316
ACADM,1.0,9913.0,0.001736742495257724,-2.7602645691055145,523.0,0.0264381761197,0.0264381761197
ACADS,1.0,9913.0,0.0012630158232321961,-2.8985912085108749,1052.0,0.0531796582752,0.0531796582752
ACADSB,1.0,9913.0,0.00041655710361905525,-3.3803254550333315,4136.0,0.209078960671,0.209078960671
ACADVL,1.0,9913.0,0.0013927393009122194,-2.8561301691260188,870.0,0.0439793751896,0.0439793751896
ACAN,1.0,9913.0,0.00040135952596134523,-3.396466424917552,4268.0,0.215751693459,0.215751693459
ACAP1,1.0,9913.0,0.00014005565277053003,-3.8536993579756813,8664.0,0.437973915681,0.437973915681
ACAP2,1.0,9913.0,0.00045229258965781539,-3.3445805276577594,3900.0,0.197148923264,0.197148923264
ACAP3,1.0,9913.0,3.4780462494256023e-05,-4.45866464725085,14320.0,0.723890405419,0.723890405419
ACAT1,1.0,9913.0,0.0020195631365834501,-2.6947425651524792,381.0,0.0192599332727,0.0192599332727
ACAT2,1.0,9913.0,0.00043121146420059509,-3.3653097015020377,4025.0,0.203467799009,0.203467799009
ACBD3,1.0,9913.0,0.00041541661663286385,-3.3815161357074466,4146.0,0.209584470731,0.209584470731
ACBD4,1.0,9913.0,4.4305596324899491e-05,-4.3535414137426471,13558.0,0.685370538874,0.685370538874
ACBD5,1.0,9913.0,2.8539910733060441e-05,-4.5445473896025872,14868.0,0.751592356688,0.751592356688
ACBD6,1.0,9913.0,6.3552668252631547e-06,-5.1968662109153598,17850.0,0.902335456476,0.902335456476
ACBD7,1.0,9913.0,1.1018957745853789e-05,-4.9578594823110054,16934.0,0.856030735012,0.856030735012
ACCN1,1.0,9913.0,6.5815402719633948e-07,-6.1816724569432644,19399.0,0.980638964715,0.980638964715
ACCN2,1.0,9913.0,2.5496468671100325e-06,-5.5935199663447266,18645.0,0.942523506218,0.942523506218
ACCN3,1.0,9913.0,1.6269637823209822e-06,-5.7886221147418233,18943.0,0.957587705995,0.957587705995
ACCS,1.0,9913.0,4.6112798092836096e-05,-4.3361785242909114,13413.0,0.678040643009,0.678040643009
ACCSL,1.0,9913.0,3.0122960387653414e-05,-4.5211023493091904,14736.0,0.744919623901,0.744919623901
ACD,1.0,9913.0,0.00036830123554872475,-3.4337968242048396,4531.0,0.229046608027,0.229046608027
ACE,1.0,9913.0,0.00013488164241097015,-3.870047154421004,8855.0,0.44762915782,0.44762915782
ACE2,1.0,9913.0,0.0026331569456800757,-2.5795232546001738,235.0,0.0118794864018,0.0118794864018
ACER1,1.0,9913.0,3.4080974562863514e-05,-4.4674879948553858,14388.0,0.727327873825,0.727327873825
ACER2,1.0,9913.0,9.076043685703017e-06,-5.0421034223933052,17378.0,0.87847538166,0.87847538166
ACER3,1.0,9913.0,4.2395396995999222e-05,-4.3726812935901904,13727.0,0.693913658882,0.693913658882
ACHE,1.0,9913.0,0.00023756462361088456,-3.6242182308392277,6276.0,0.317258113436,0.317258113436
ACIN1,1.0,9913.0,0.00027265427840373891,-3.5643876831135737,5689.0,0.287584672935,0.287584672935
ACKR1,1.0,9913.0,0.00027768714601915059,-3.5564442230302782,5596.0,0.28288342938,0.28288342938
ACKR2,1.0,9913.0,0.00075440628728817502,-3.1223947008073369,2422.0,0.122434536447,0.122434536447
ACKR3,1.0,9913.0,0.00061314002192882266,-3.2124403349320394,3089.0,0.156152057426,0.156152057426
ACKR4,1.0,9913.0,1.2090313362555334e-05,-4.9175624427401416,16736.0,0.846021635831,0.846021635831
ACLY,1.0,9913.0,0.0015862599171840377,-2.7996256497105785,688.0,0.0347790921039,0.0347790921039
ACMSD,1.0,9913.0,4.2196168391588272e-05,-4.3747269832075046,13750.0,0.695076332019,0.695076332019
ACN9,1.0,9913.0,2.6643832427337353e-06,-5.5744033064410745,18569.0,0.938681629764,0.938681629764
ACO1,1.0,9913.0,0.0012547802085280109,-2.901432339986135,1066.0,0.0538873723587,0.0538873723587
ACO2,1.0,9913.0,0.00049172515120016191,-3.3082775774570656,3665.0,0.185269436862,0.185269436862
ACOT1,1.0,9913.0,3.9504271210692793e-05,-4.4033559458177987,13924.0,0.703872207057,0.703872207057
ACOT11,1.0,9913.0,4.5410512401034276e-05,-4.3428435975994475,13463.0,0.680568193307,0.680568193307
