,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
C2CD4B,1.0,9916.0,1.3248601048815551e-07,-6.8778299774898457,19761.0,0.998938428875,0.998938428875
C2CD4C,1.0,9916.0,1.1829107989657054e-06,-5.9270480034511683,18875.0,0.95415023759,0.95415023759
C2CD4D,1.0,9916.0,5.2269986877209175e-07,-6.2817476089352775,19356.0,0.978465271459,0.978465271459
C2CD5,1.0,9916.0,0.0011261555727786318,-2.948401609722473,1063.0,0.0537357193408,0.0537357193408
C2CD6,1.0,9916.0,4.1983373833057854e-05,-4.3769226639383678,12615.0,0.637700940249,0.637700940249
C2orf15,1.0,9916.0,3.3373208826384564e-07,-6.4766020340226405,19491.0,0.985289657264,0.985289657264
C2orf16,1.0,9916.0,3.8124907595152112e-05,-4.4187912002606113,12979.0,0.65610150642,0.65610150642
C2orf27A,1.0,9916.0,1.1890038749841121e-05,-4.9248167300058041,16130.0,0.815387726216,0.815387726216
C2orf27B,1.0,9916.0,7.2582331194495955e-06,-5.139169087270111,16975.0,0.858103326256,0.858103326256
C2orf40,1.0,9916.0,9.0459965670134079e-06,-5.0435435814063077,16635.0,0.840915984228,0.840915984228
C2orf42,1.0,9916.0,2.7579990584977236e-05,-4.5594058864159024,14012.0,0.708320695582,0.708320695582
C2orf44,1.0,9916.0,4.7580238511062775e-06,-5.3225733852542207,17516.0,0.885451420483,0.885451420483
C2orf47,1.0,9916.0,6.0646148265052362e-06,-5.2171967766663796,17209.0,0.869932261652,0.869932261652
C2orf48,1.0,9916.0,8.0065435992872329e-06,-5.096554927076741,16831.0,0.850823981397,0.850823981397
C2orf49,1.0,9916.0,2.0764009795297612e-05,-4.6826887749173123,14829.0,0.749620867455,0.749620867455
C2orf50,1.0,9916.0,3.0050161889169389e-06,-5.5221531839812563,18091.0,0.914518248913,0.914518248913
C2orf54,1.0,9916.0,0.0002710657999720707,-3.5669252733466852,4007.0,0.202557880902,0.202557880902
C2orf57,1.0,9916.0,7.7687181331311839e-07,-6.1096506354635052,19137.0,0.967394601153,0.967394601153
C2orf66,1.0,9916.0,6.1682638484995549e-07,-6.2098370575419537,19269.0,0.97406733394,0.97406733394
C2orf68,1.0,9916.0,2.2072461774719236e-05,-4.6561492266229889,14651.0,0.740622788393,0.740622788393
C2orf69,1.0,9916.0,4.2745705030881629e-05,-4.3691075154409322,12568.0,0.635325042968,0.635325042968
C2orf70,1.0,9916.0,1.0089361931780312e-05,-4.9961362984081976,16453.0,0.831715701142,0.831715701142
C2orf71,1.0,9916.0,2.5729250816948383e-06,-5.5895728593707732,18363.0,0.928268122536,0.928268122536
C2orf72,1.0,9916.0,3.4147604227069452e-06,-5.466639760722189,17934.0,0.906581740977,0.906581740977
C2orf73,1.0,9916.0,2.2224625034973891e-05,-4.6531655575395474,14636.0,0.739864523304,0.739864523304
C2orf74,1.0,9916.0,6.7272998004742098e-07,-6.1721592176583044,19198.0,0.970478212516,0.970478212516
C2orf76,1.0,9916.0,1.5458210454342239e-06,-5.8108407843367678,18731.0,0.946870892731,0.946870892731
C2orf78,1.0,9916.0,7.1427483828664967e-06,-5.1461346484695127,16990.0,0.858861591346,0.858861591346
C2orf80,1.0,9916.0,6.292781815965922e-07,-6.2011573258982668,19260.0,0.973612374886,0.973612374886
C2orf81,1.0,9916.0,6.1810152259687273e-06,-5.2089401865900129,17189.0,0.868921241533,0.868921241533
C2orf82,1.0,9916.0,7.3997379360162603e-07,-6.1307836606686701,19156.0,0.968355070266,0.968355070266
C2orf83,1.0,9916.0,1.7575960921635027e-06,-5.7550809216961678,18639.0,0.942220200182,0.942220200182
C2orf88,1.0,9916.0,4.6839461271203832e-06,-5.329388108652811,17535.0,0.886411889597,0.886411889597
C3,1.0,9916.0,0.0021242246704429083,-2.6727995516331924,313.0,0.0158224648671,0.0158224648671
C3AR1,1.0,9916.0,0.0006709861329923007,-3.1732864551322817,1833.0,0.0926599939339,0.0926599939339
C3orf14,1.0,9916.0,7.1546863264103773e-06,-5.1454094016938976,16987.0,0.858709938328,0.858709938328
C3orf17,1.0,9916.0,4.2353608517899663e-06,-5.3731095819649397,17661.0,0.892781316348,0.892781316348
C3orf18,1.0,9916.0,3.24229497425115e-06,-5.4891474768835353,18000.0,0.90991810737,0.90991810737
C3orf20,1.0,9916.0,7.6080500306170163e-06,-5.1187266401361713,16901.0,0.854362551815,0.854362551815
C3orf22,1.0,9916.0,1.9506865075588399e-05,-4.7098125199324015,15017.0,0.759124456577,0.759124456577
C3orf30,1.0,9916.0,2.7562843560233948e-05,-4.5596759798408248,14016.0,0.708522899606,0.708522899606
C3orf33,1.0,9916.0,3.7084894151472927e-06,-5.4308029562233564,17832.0,0.901425538368,0.901425538368
C3orf36,1.0,9916.0,1.6690194431058481e-05,-4.777538604013146,15416.0,0.779294307957,0.779294307957
C3orf38,1.0,9916.0,1.5395244765084951e-05,-4.81261340196827,15583.0,0.787736325953,0.787736325953
C3orf52,1.0,9916.0,4.8757178589791367e-05,-4.3119614334543268,12040.0,0.608634111819,0.608634111819
C3orf58,1.0,9916.0,2.5018655078141152e-06,-5.6017360402797314,18386.0,0.929430795673,0.929430795673
C3orf62,1.0,9916.0,6.9220047345183973e-06,-5.1597681079926989,17044.0,0.861591345668,0.861591345668
C3orf67,1.0,9916.0,4.339991694131095e-06,-5.362511101638753,17622.0,0.890809827116,0.890809827116
C3orf80,1.0,9916.0,2.4168610746373979e-07,-6.6167483128742726,19612.0,0.991406328986,0.991406328986
C4A,1.0,9916.0,0.00016015006767631753,-3.7954728734756822,6419.0,0.324486907289,0.324486907289
C4B,1.0,9916.0,0.00011034318925045589,-3.9572544677785162,8351.0,0.422151450814,0.422151450814
C4BPA,1.0,9916.0,0.00014157023031199819,-3.8490280614095322,7050.0,0.356384592053,0.356384592053
C4BPB,1.0,9916.0,0.00012809896298791355,-3.8924543860277554,7580.0,0.383176625215,0.383176625215
C4B_2,1.0,9916.0,5.2770994934580941e-05,-4.2776047176378276,11740.0,0.593468810029,0.593468810029
C4orf17,1.0,9916.0,4.4851258219545519e-05,-4.3482253691161894,12379.0,0.625770902841,0.625770902841
C4orf19,1.0,9916.0,6.3886838751518521e-05,-4.1945886010952522,10925.0,0.552269740168,0.552269740168
C4orf22,1.0,9916.0,2.2208631073524256e-05,-4.6534782102735432,14637.0,0.73991507431,0.73991507431
C4orf26,1.0,9916.0,2.6137258718177108e-05,-4.582739963274145,14176.0,0.71661106056,0.71661106056
C4orf27,1.0,9916.0,6.3003512414311865e-07,-6.2006352381713032,19258.0,0.973511272874,0.973511272874
C4orf29,1.0,9916.0,1.0738449229069735e-05,-4.9690584318474311,16336.0,0.825801233445,0.825801233445
C4orf3,1.0,9916.0,1.102395486010794e-05,-4.9576625737425246,16274.0,0.822667071075,0.822667071075
C4orf32,1.0,9916.0,2.1305856510814825e-05,-4.6715010021608485,14750.0,0.745627337984,0.745627337984
C4orf33,1.0,9916.0,1.2405929199985177e-06,-5.9063707016607747,18850.0,0.952886462441,0.952886462441
C4orf45,1.0,9916.0,2.2607172471506233e-05,-4.6457537524185559,14579.0,0.736983115964,0.736983115964
C4orf46,1.0,9916.0,1.4202587885494921e-05,-4.8476325146317709,15756.0,0.796481649985,0.796481649985
C4orf47,1.0,9916.0,9.2968509035427043e-08,-7.0316641338993842,19776.0,0.999696693964,0.999696693964
C4orf48,1.0,9916.0,1.8242461606292267e-06,-5.7389165591053324,18610.0,0.940754221009,0.940754221009
C4orf51,1.0,9916.0,6.3311872546802559e-07,-6.1985148413558475,19236.5,0.972424426246,0.972424426246
C5,1.0,9916.0,0.00022558548662389365,-3.6466888447680899,4753.0,0.240268931352,0.240268931352
C5AR1,1.0,9916.0,0.00078800725594225,-3.103469783524186,1545.0,0.078101304216,0.078101304216
C5AR2,1.0,9916.0,5.4504952356191442e-06,-5.2635640356453264,17341.0,0.876604994439,0.876604994439
C5orf15,1.0,9916.0,0.0002287885875356865,-3.6405656428767905,4690.0,0.237084217976,0.237084217976
C5orf22,1.0,9916.0,0.00018591024291342902,-3.7306966816738631,5696.0,0.287938529977,0.287938529977
C5orf24,1.0,9916.0,3.333265506158634e-05,-4.4771300918998813,13410.0,0.677888989991,0.677888989991
C5orf28,1.0,9916.0,8.5500559630052754e-07,-6.0680310426583954,19048.0,0.962895561622,0.962895561622
C5orf30,1.0,9916.0,5.5958234919454358e-06,-5.2521359928369424,17301.0,0.874582954201,0.874582954201
C5orf34,1.0,9916.0,4.410608959376348e-05,-4.3555014446730036,12446.0,0.629157820241,0.629157820241
C5orf38,1.0,9916.0,1.000601425107162e-05,-4.9997388829080007,16465.0,0.832322313214,0.832322313214
C5orf42,1.0,9916.0,1.2460550915843223e-05,-4.9044627558773746,16037.0,0.810686482661,0.810686482661
C5orf46,1.0,9916.0,4.1685557652403216e-06,-5.3800143843134842,17686.0,0.894045091497,0.894045091497
C5orf47,1.0,9916.0,1.5769743496246253e-05,-4.8021753706578325,15533.0,0.785208775655,0.785208775655
C5orf49,1.0,9916.0,2.4401030376388577e-06,-5.6125918344263628,18405.0,0.930391264786,0.930391264786
C5orf51,1.0,9916.0,1.1166343230633459e-05,-4.9520890269531552,16253.0,0.821605499949,0.821605499949
C5orf52,1.0,9916.0,1.0304140272657588e-05,-4.986988237792251,16408.0,0.829440905874,0.829440905874
C5orf55,1.0,9916.0,9.2814620056400339e-07,-6.0323836088057341,19009.0,0.960924072389,0.960924072389
C5orf56,1.0,9916.0,4.0067026482383131e-06,-5.3972128869211984,17738.0,0.896673743808,0.896673743808
C5orf60,1.0,9916.0,2.0237674965065327e-06,-5.6938393835241081,18548.0,0.937620058639,0.937620058639
C5orf63,1.0,9916.0,4.8604017414510132e-07,-6.3133278322018089,19386.0,0.979981801638,0.979981801638
C5orf64,1.0,9916.0,1.7361885682930145e-07,-6.7604031076608671,19730.0,0.99737134769,0.99737134769
C6,1.0,9916.0,0.00018231115450177815,-3.7391867587154577,5797.0,0.293044181579,0.293044181579
C6orf10,1.0,9916.0,1.928988958811319e-05,-4.7146702581731406,15048.0,0.760691537762,0.760691537762
C6orf106,1.0,9916.0,4.57908741836705e-05,-4.3392210653711825,12291.0,0.621322414316,0.621322414316
C6orf118,1.0,9916.0,4.8615522451498118e-06,-5.3132250426986252,17478.0,0.883530482257,0.883530482257
C6orf120,1.0,9916.0,0.00018421877252614453,-3.7346661157835648,5745.0,0.290415529269,0.290415529269
